survey_year,timestamp,salaryusd,country,postalcode,primarydatabase,yearswiththisdatabase,otherdatabases,employmentstatus,jobtitle,managestaff,yearswiththistypeofjob,howmanycompanies,otherpeopleonyourteam,companyemployeesoverall,databaseservers,education,educationiscomputerrelated,certifications,hoursworkedperweek,telecommutedaysperweek,populationoflargestcitywithin20miles,employmentsector,lookingforanotherjob,careerplansthisyear,gender,otherjobduties,kindsoftasksperformed,counter
2017,2017-01-05T12:51:31.171,130000,United States,Not Asked,Microsoft SQL Server,16,"Microsoft SQL Server, Oracle, Microsoft Access, SQLite, Azure SQL DB",Full time employee,DBA,Yes,8,Not Asked,None,Not Asked,11,Masters,Yes,"Yes, but they expired",55,"None, or less than 1 day per week",Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:51:53.784,65000,Canada,Not Asked,Microsoft SQL Server,15,"Microsoft SQL Server, Microsoft Access, Azure SQL DB",Full time employee,DBA,Yes,10,Not Asked,1,Not Asked,6,Associates (2 years),No,"Yes, and they're currently valid",35,3,Not Asked,State/province government,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:52:05.907,112500,United States,Not Asked,Microsoft SQL Server,11,,Full time employee,DBA,No,11,Not Asked,1,Not Asked,50,Bachelors (4 years),Yes,"No, I never have",40,5 or more,Not Asked,Federal government,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:52:55.714,139000,United States,Not Asked,Microsoft SQL Server,16,"Amazon RDS (any flavor), Redshift",Full time employee,DBA,Yes,4,Not Asked,1,Not Asked,35,Bachelors (4 years),No,"Yes, and they're currently valid",45,1,Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:52:59.548,147500,United States,Not Asked,Microsoft SQL Server,20,"Oracle, MySQL/MariaDB, PostgreSQL, MongoDB, Azure SQL DB, Amazon RDS (any flavor), Netezza",Full time employee,DBA,No,8,Not Asked,4,Not Asked,150,Associates (2 years),Yes,"Yes, and they're currently valid",40,1,Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:53:31.13,100000,United States,Not Asked,Microsoft SQL Server,14,Oracle,Full time employee,DBA,No,20,Not Asked,None,Not Asked,30,Bachelors (4 years),Yes,"No, I never have",42,"None, or less than 1 day per week",Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:54:23.733,95000,United States,Not Asked,Microsoft SQL Server,8,"Microsoft SQL Server, MySQL/MariaDB, Microsoft Access, Btrieve",Full time employee,DBA,No,2,Not Asked,None,Not Asked,3,Bachelors (4 years),Yes,"No, I never have",42,"None, or less than 1 day per week",Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:54:33.944,94500,United States,Not Asked,Microsoft SQL Server,15,"Oracle, MySQL/MariaDB",Full time employee,DBA,No,5,Not Asked,1,Not Asked,25,Bachelors (4 years),Yes,"Yes, but they expired",45,"None, or less than 1 day per week",Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:55:39.675,130000,United States,Not Asked,Microsoft SQL Server,15,"Oracle, MySQL/MariaDB, Azure SQL DB, Amazon RDS (any flavor)",Full time employee,DBA,No,10,Not Asked,2,Not Asked,100,Masters,Yes,"Yes, but they expired",50,1,Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:56:38.637,47500,United States,Not Asked,Microsoft SQL Server,5,Microsoft Access,Full time employee,Developer: T-SQL,No,5,Not Asked,1,Not Asked,3,Bachelors (4 years),Yes,"No, I never have",50,1,Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:57:14.526,90000,United States,Not Asked,Microsoft SQL Server,9,"Oracle, MySQL/MariaDB, PostgreSQL, DB2, Microsoft Access, Azure SQL DB",Full time employee,DBA,No,7,Not Asked,3,Not Asked,150,Bachelors (4 years),Yes,"No, I never have",45,2,Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:57:40.577,135000,United States,Not Asked,Microsoft SQL Server,25,"Microsoft SQL Server, Oracle, MySQL/MariaDB, DB2",Full time employee,DBA,Yes,10,Not Asked,None,Not Asked,21,None (no degree completed),N/A,"Yes, but they expired",35,5 or more,Not Asked,Private business,"Yes, actively looking for something else",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:57:50.201,36000,Netherlands,Not Asked,Microsoft SQL Server,8,"Microsoft SQL Server, Azure SQL DB",Full time employee,DBA,No,8,Not Asked,None,Not Asked,8,None (no degree completed),N/A,"Yes, but they expired",40,"None, or less than 1 day per week",Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:58:13.634,90000,United States,Not Asked,Microsoft SQL Server,20,"Oracle, Microsoft Access",Full time employee,Developer: T-SQL,No,20,Not Asked,2,Not Asked,5,None (no degree completed),N/A,"No, I never have",40,"None, or less than 1 day per week",Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:58:32.343,40000,Lithuania,Not Asked,Microsoft SQL Server,12,Microsoft SQL Server,Full time employee,DBA,No,2,Not Asked,3,Not Asked,150,Masters,Yes,"Yes, but they expired",40,4,Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:58:54.032,125000,United States,Not Asked,Microsoft SQL Server,18,Microsoft SQL Server,Full time employee,DBA,No,2,Not Asked,1,Not Asked,60,Bachelors (4 years),No,"Yes, but they expired",38,"None, or less than 1 day per week",Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:58:59.671,107000,United States,Not Asked,Microsoft SQL Server,10,Amazon RDS (any flavor),Full time employee,Architect,No,2,Not Asked,None,Not Asked,5,Bachelors (4 years),No,"No, I never have",45,"None, or less than 1 day per week",Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:59:18.809,115000,United States,Not Asked,Microsoft SQL Server,11,"Oracle, Azure SQL DB",Full time employee,DBA,Yes,10,Not Asked,None,Not Asked,300,Bachelors (4 years),Yes,"Yes, but they expired",45,1,Not Asked,Federal government,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:59:23.581,35000,United Kingdom,Not Asked,Microsoft SQL Server,5,Azure SQL DB,Full time employee,"Developer: App code (C#, JS, etc)",No,1,Not Asked,1,Not Asked,2,Masters,No,"No, I never have",35,"None, or less than 1 day per week",Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T12:59:34.165,89000,United States,Not Asked,Microsoft SQL Server,3,,Full time employee,"Developer: Business Intelligence (SSRS, PowerBI, etc)",No,3,Not Asked,2,Not Asked,5,Bachelors (4 years),Yes,"No, I never have",40,"None, or less than 1 day per week",Not Asked,Local government,"Yes, actively looking for something else",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:00:02.314,78852,United States,Not Asked,Microsoft SQL Server,20,Microsoft Access,Full time employee,DBA,No,3,Not Asked,None,Not Asked,45,Bachelors (4 years),Yes,"No, I never have",40,1,Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:00:04.84,110000,United States,Not Asked,Microsoft SQL Server,8,MongoDB,Full time employee,DBA,No,5,Not Asked,2,Not Asked,57,Bachelors (4 years),No,"No, I never have",42,"None, or less than 1 day per week",Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:00:21.999,76000,United States,Not Asked,Microsoft SQL Server,12,"Microsoft Access, Symitar",Full time employee,"Developer: Business Intelligence (SSRS, PowerBI, etc)",No,4,Not Asked,3,Not Asked,8,None (no degree completed),N/A,"Yes, but they expired",42,"None, or less than 1 day per week",Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:00:43.938,125000,United States,Not Asked,Oracle,20,"Microsoft SQL Server, Oracle, MySQL/MariaDB, PostgreSQL",Independent or freelancer or company owner,DBA,Yes,10,Not Asked,None,Not Asked,35,Bachelors (4 years),No,"Yes, and they're currently valid",40,5 or more,Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:00:57.269,135900,Canada,Not Asked,Microsoft SQL Server,15,"Oracle, MySQL/MariaDB, Microsoft Access",Independent or freelancer or company owner,Architect,No,20,Not Asked,None,Not Asked,12,Associates (2 years),Yes,"No, I never have",40,1,Not Asked,State/province government,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:01:10.936,114000,United States,Not Asked,Microsoft SQL Server,15,"Microsoft SQL Server, Oracle, MySQL/MariaDB, Azure SQL DB",Full time employee,DBA,Yes,10,Not Asked,4,Not Asked,50,Associates (2 years),No,"No, I never have",50,"None, or less than 1 day per week",Not Asked,Local government,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:02:29.611,42000,Poland,Not Asked,Microsoft SQL Server,10,MySQL/MariaDB,Independent or freelancer or company owner,Developer: T-SQL,No,10,Not Asked,More than 5,Not Asked,6,Masters,No,"Yes, and they're currently valid",40,"None, or less than 1 day per week",Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:02:36.769,95000,United States,Not Asked,Microsoft SQL Server,10,Redis,Full time employee,DBA,No,3,Not Asked,More than 5,Not Asked,35,Bachelors (4 years),No,"No, I never have",40,"None, or less than 1 day per week",Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:02:49.382,110000,United States,Not Asked,Microsoft SQL Server,13,,Full time employee,Engineer,No,1,Not Asked,More than 5,Not Asked,57,Bachelors (4 years),Yes,"Yes, but they expired",40,"None, or less than 1 day per week",Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:04:37.127,108000,United States,Not Asked,Microsoft SQL Server,7,,Full time employee,DBA,No,7,Not Asked,None,Not Asked,43,None (no degree completed),N/A,"Yes, but they expired",45,"None, or less than 1 day per week",Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:04:52.345,86650,United States,Not Asked,Microsoft SQL Server,7,,Full time employee,DBA,No,3,Not Asked,None,Not Asked,15,Bachelors (4 years),No,"No, I never have",40,"None, or less than 1 day per week",Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:05:05.57,143000,United States,Not Asked,Microsoft SQL Server,20,MongoDB,Full time employee,DBA,No,19,Not Asked,1,Not Asked,300,Bachelors (4 years),Yes,"Yes, and they're currently valid",50,2,Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:05:48.701,91000,United States,Not Asked,Microsoft SQL Server,15,Oracle,Full time employee,"Developer: Business Intelligence (SSRS, PowerBI, etc)",No,15,Not Asked,None,Not Asked,15,Bachelors (4 years),Yes,"No, I never have",40,2,Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:05:52.765,140000,United States,Not Asked,Microsoft SQL Server,20,"Oracle, MySQL/MariaDB, DB2, Microsoft Access",Full time employee,DBA,No,25,Not Asked,More than 5,Not Asked,80,Associates (2 years),Yes,"Yes, but they expired",50,"None, or less than 1 day per week",Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:06:13.954,103000,United States,Not Asked,Microsoft SQL Server,12,"Oracle, MySQL/MariaDB, DB2, Microsoft Access",Full time employee,DBA,No,10,Not Asked,1,Not Asked,175,Bachelors (4 years),Yes,"Yes, and they're currently valid",50,1,Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:06:23.018,107000,United States,Not Asked,Microsoft SQL Server,8,"Oracle, Microsoft Access",Full time employee,DBA,No,6,Not Asked,2,Not Asked,100,Bachelors (4 years),Yes,"Yes, but they expired",40,"None, or less than 1 day per week",Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:06:50.697,85000,United States,Not Asked,Microsoft SQL Server,12,,Full time employee,"Developer: Business Intelligence (SSRS, PowerBI, etc)",No,1,Not Asked,None,Not Asked,8,Bachelors (4 years),No,"No, I never have",45,5 or more,Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:06:56.685,74500,New Zealand,Not Asked,Microsoft SQL Server,11,"Oracle, MySQL/MariaDB, Microsoft Access, Ingres",Full time employee,DBA,No,33,Not Asked,None,Not Asked,105,None (no degree completed),N/A,"No, I never have",40,"None, or less than 1 day per week",Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:07:26.799,72000,United States,Not Asked,Microsoft SQL Server,7,Oracle,Full time employee,"Developer: Business Intelligence (SSRS, PowerBI, etc)",No,1,Not Asked,2,Not Asked,30,Bachelors (4 years),Yes,"No, I never have",45,5 or more,Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:07:30.428,140000,United States,Not Asked,Microsoft SQL Server,15,Microsoft Access,Independent or freelancer or company owner,"Developer: App code (C#, JS, etc)",No,35,Not Asked,None,Not Asked,6,None (no degree completed),N/A,"Yes, but they expired",40,1,Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:07:37.258,86000,United States,Not Asked,Microsoft SQL Server,10,"Microsoft SQL Server, MySQL/MariaDB, Microsoft Access, Teradata, Azure SQL DB",Full time employee of a consulting/contracting company,DBA,No,14,Not Asked,5,Not Asked,1000,Bachelors (4 years),Yes,"No, I never have",45,4,Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:08:58.75,76000,Canada,Not Asked,Microsoft SQL Server,2,Oracle,Full time employee,Manager,Yes,1,Not Asked,None,Not Asked,3,Bachelors (4 years),No,"No, I never have",40,"None, or less than 1 day per week",Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:09:50.129,104000,United States,Not Asked,Microsoft SQL Server,20,,Full time employee,DBA,No,32,Not Asked,5,Not Asked,500,Associates (2 years),Yes,"No, I never have",40,"None, or less than 1 day per week",Not Asked,State/province government,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:10:06.086,95500,Ireland,Not Asked,Microsoft SQL Server,12,"Microsoft SQL Server, Elasticsearch",Full time employee,Architect,No,2,Not Asked,None,Not Asked,6,Associates (2 years),Yes,"Yes, but they expired",37,2,Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:10:27.148,136000,United States,Not Asked,Microsoft SQL Server,20,Vertica,Full time employee,Manager,Yes,1,Not Asked,None,Not Asked,20,Bachelors (4 years),Yes,"Yes, but they expired",50,"None, or less than 1 day per week",Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:11:07.982,110000,United States,Not Asked,Microsoft SQL Server,25,"MySQL/MariaDB, PostgreSQL, Microsoft Access",Full time employee,DBA,No,8,Not Asked,None,Not Asked,25,Bachelors (4 years),No,"No, I never have",45,5 or more,Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:11:48.27,137000,United States,Not Asked,Microsoft SQL Server,8,Oracle,Full time employee,DBA,No,20,Not Asked,1,Not Asked,10,Bachelors (4 years),No,"Yes, but they expired",40,"None, or less than 1 day per week",Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:12:45.248,23500,Czech Republic,Not Asked,Microsoft SQL Server,6,,Full time employee,Analyst,No,10,Not Asked,1,Not Asked,10,Masters,N/A,"No, I never have",42,"None, or less than 1 day per week",Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:13:08.463,69000,Netherlands,Not Asked,Microsoft SQL Server,6,Oracle,Full time employee,DBA,No,16,Not Asked,2,Not Asked,40,Bachelors (4 years),No,"Yes, and they're currently valid",50,"None, or less than 1 day per week",Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:14:25.297,92600,United States,Not Asked,Oracle,3,"Microsoft SQL Server, MySQL/MariaDB, CA-Datacom",Full time employee,DBA,No,3,Not Asked,2,Not Asked,350,Bachelors (4 years),Yes,"No, I never have",40,"None, or less than 1 day per week",Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:15:30.885,46000,United Kingdom,Not Asked,Microsoft SQL Server,3,"Oracle, Azure SQL DB",Full time employee,"Developer: Business Intelligence (SSRS, PowerBI, etc)",No,2,Not Asked,4,Not Asked,10,None (no degree completed),N/A,"No, I never have",40,1,Not Asked,Private business,No,Not Asked,Not Asked,Not Asked,Not Asked,1
2017,2017-01-05T13:17:01.285,8400,Croatia,Not Asked,Microsoft SQL Server,15,MySQL/MariaDB,Full time employee,Developer: T-SQL,No,10,Not Asked,1,Not Asked,10,Bachelors (4 years),Yes,"No, I never have",40,"None, or less than 1 day per week",Not Asked,Private business,"Yes, but only passively (just curious)",Not Asked,Not Asked,Not Asked,Not Asked,1
